id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
7860250,MUHW,,,PreservedSpecimen,9e77e3c6-6014-4397-8e99-b8205225a171,MUHW012180,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,,Carrafleck,"2019-08-14 03:19:22",,225,urn:uuid:9e77e3c6-6014-4397-8e99-b8205225a171,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7860250
7860251,MUHW,,,PreservedSpecimen,d9c7100f-30fe-485f-b16e-0afe1fc51798,MUHW012181,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Elbert,,,,1,,,,,,,,,,,,,,,,,,,,Carrafleck,"2019-08-14 03:19:22",,225,urn:uuid:d9c7100f-30fe-485f-b16e-0afe1fc51798,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7860251
8970531,MOR,BRAHMS_75960,,"Preserved specimen",0ca3b887-a8ba-4853-9a68-41de5a89dc14,0073154MOR,180709,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"Some foliar damage. Bark of had been sprayed with orange marking about 5' from base. No immature fruit.",,,"Liquidambar styraciflua, Pinus taeda, Carya tomentosa, Quercus phellos, Toxicodendron radicans, Quercus marilandica, Acer rubrum, Nyssa sylvatica.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Mississippi,Scott,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:0ca3b887-a8ba-4853-9a68-41de5a89dc14,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970531
8970532,MOR,BRAHMS_75961,,"Preserved specimen",38b6a399-478f-4e9b-a214-08fe6c839f76,0073153MOR,180710,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"Small plant. Main trunk fell, and a smaller lateral is taking over. Plant is otherwise in good health though no fruit production was observed.",,,"Pinus taeda, Acer rubrum, Carya tomentosa, Liquidambar styraciflua, Quercus phellos, Toxicodendron radicans, and Aralia spinosa.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Mississippi,Scott,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:38b6a399-478f-4e9b-a214-08fe6c839f76,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970532
8970534,MOR,BRAHMS_75963,,"Preserved specimen",c38ff96e-ad60-4235-9ae6-4cc054c2d7f1,0073151MOR,180700,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"No fruit production observed.",,,"Liquidambar styraciflua, Nyssa sylvatica, Crataegus sp, Acer rubrum, Pinus taeda, Carya tomentosa, Ulmus alata, Quercus marilandica.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Mississippi,Scott,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:c38ff96e-ad60-4235-9ae6-4cc054c2d7f1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970534
8970535,MOR,BRAHMS_75964,,"Preserved specimen",80b57f21-5206-4d66-aa4c-30cf04a7fe5a,0073146MOR,180699,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"Plant in good condition, though in competition with associated plants. No fruiting observed. DBH 7'.",,,"Acer rubrum, Toxicodendron radicans, Smilax sp., Pinus taeda, Cornus alternifolia, Quercus pagoda, Carya tomentosa.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Mississippi,Scott,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:80b57f21-5206-4d66-aa4c-30cf04a7fe5a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970535
8970536,MOR,BRAHMS_75965,,"Preserved specimen",b40be8c5-3a3b-40ed-a4b9-e7df48e0eeb2,0073147MOR,180698,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"No fruit production observed. DBH 3.8'.",,,"Pinus taeda, Rubus sp., Carya tomentosa, Nyssa sylvatica, Quercus marilandica, Quercus phellos.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Mississippi,Scott,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:b40be8c5-3a3b-40ed-a4b9-e7df48e0eeb2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970536
8970539,MOR,BRAHMS_75968,,"Preserved specimen",1e6bdc64-2179-43c0-8c28-0f8a1e5e50be,0073148MOR,180696,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"Two-trunked specimen branched to ground. No fruit production observed. Larger trunk has a DBH of 4.8.",,,"Quercus nigra, Pinus taeda, and Carya tomentosa.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Mississippi,Jasper,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:1e6bdc64-2179-43c0-8c28-0f8a1e5e50be,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970539
8970542,MOR,BRAHMS_75971,,"Preserved specimen",527555bf-0fad-44d5-a567-05abe64573d2,0073152MOR,180713,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,"Possibly Quercus oglethorpensis x stellata",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"Plant has pubescence of Q. oglethorpensis but much more lobing than would be expected. Suspect second parent is Q. stellata or possibly Q. lyrata.",,,"Pinus taeda, Frangula caroliniana, Quercus marilandica, and Carya sp.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States","South Carolina",,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:527555bf-0fad-44d5-a567-05abe64573d2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970542
8970544,MOR,BRAHMS_75973,,"Preserved specimen",a2aae9ff-54c5-4c1c-9c0b-5e0b23da239d,0073150MOR,180702,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,,,,"Vitis rotundifolia, Carya glabra, Quercus nigra, Quercus austrina.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States","South Carolina",McCormick,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:a2aae9ff-54c5-4c1c-9c0b-5e0b23da239d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970544
8970546,MOR,BRAHMS_75975,,"Preserved specimen",22cf4d40-a2e6-4194-8e9b-e2de953cf7e0,0073149MOR,180704,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Lobdell, MS",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,"Largest plant with DBH of 11",,,"Juniperus virginiana, Cornus florida, Cercis canadensis, Carya glabra, Pinus taeda.","Flower: N Fruit: Y Vegetation: Y Bud: N",,0,,,,,"United States","South Carolina",McCormick,,,,1,,,,,,,,,,,,,,,,,,,,AndrM,"2015-12-10 00:00:00",,178,urn:uuid:22cf4d40-a2e6-4194-8e9b-e2de953cf7e0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8970546
8989532,MOR,BRAHMS_69874,,"Preserved specimen",ef8cf950-afaa-48f6-a54b-6216edc7f85c,0068139MOR,48051,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Hess, WJ","Thomas, R",,,1983,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,"Tree, 15-20 m tall, 5-8 dm d.b.h., white bark, some young acorns but no old ones on ground.",,,"Acer floridanum (Chapm.) Pax","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",,178,urn:uuid:ef8cf950-afaa-48f6-a54b-6216edc7f85c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8989532
8989533,MOR,BRAHMS_69875,,"Preserved specimen",6faf8890-fc8c-48a6-8bbd-e5de88ca9be0,0068140MOR,56818,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Clark, RC",,,,1978,,,,,,"The Herbarium of Erskine College, Due West. Additional collector: Howard Parker.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Georgia,Jasper,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",,178,urn:uuid:6faf8890-fc8c-48a6-8bbd-e5de88ca9be0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8989533
8990542,MOR,BRAHMS_71519,,"Preserved specimen",2bb9065b-d7b9-4ba5-8b3b-b1a97ca5378c,0076810MOR,177131,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List) State - South Carolina (special concern S3)",,,"Clark, RC",,,,1979,,,,,,"Additional collectors: L.K.Kirkman and N.H.Clark. Collected for Endangered or Threatened Plant Species Inventory of Sumter National Forest, S.C. Southeastern Wildlife Services, Inc. Athens, GA. Specimen is EX U.S. Forest Service Herbarium, Atlanta Georgia. (Acc #8586)",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States","South Carolina",Abbeville,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",,178,urn:uuid:2bb9065b-d7b9-4ba5-8b3b-b1a97ca5378c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8990542
9024657,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,d46eb77a-2e17-4795-b4f1-d4d06ab169be,NLU0179230,231865,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1976,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:51:04",,210,urn:uuid:d46eb77a-2e17-4795-b4f1-d4d06ab169be,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024657
9024658,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,3e896630-a3f2-4f38-911c-126dc09b9f14,NLU0179231,231870,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1975,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:47:12",,210,urn:uuid:3e896630-a3f2-4f38-911c-126dc09b9f14,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024658
9024661,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,c6a2c77b-202d-4955-82cc-b64d0c26dfd6,NLU0179233,231867,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1975,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:49:47",,210,urn:uuid:c6a2c77b-202d-4955-82cc-b64d0c26dfd6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024661
9024662,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,e6f357f7-7bac-4253-9b60-2806d3a07702,NLU0179234,231856,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,"LAPlantListNotes: TD :",,,"R. Dale Thomas",,,,1978,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:30:08",,210,urn:uuid:e6f357f7-7bac-4253-9b60-2806d3a07702,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024662
9024664,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,8e2a74f2-eaa3-4783-90eb-12500ce4333e,NLU0179236,231869,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1975,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:48:06",,210,urn:uuid:8e2a74f2-eaa3-4783-90eb-12500ce4333e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024664
9024665,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,35ffea35-4b42-44b1-8d36-13efb4d6d005,NLU0179237,231854,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"W. Hess",,,,1983,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:34:44",,210,urn:uuid:35ffea35-4b42-44b1-8d36-13efb4d6d005,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024665
9024666,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,f5e0cdea-de69-4653-8a06-c9a211c7e232,NLU0179238,231852,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1985,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:36:25",,210,urn:uuid:f5e0cdea-de69-4653-8a06-c9a211c7e232,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024666
9024668,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,757bd987-0e87-485a-b5ad-80b59bd89eed,NLU0179240,231843,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1980,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:45:17",,210,urn:uuid:757bd987-0e87-485a-b5ad-80b59bd89eed,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024668
9024669,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,a525c7af-c6a7-4a99-9335-f5acc3028f7c,NLU0179241,231868,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1975,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:48:58",,210,urn:uuid:a525c7af-c6a7-4a99-9335-f5acc3028f7c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024669
9024670,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,69ec2722-b946-4eac-bda8-3770b5d886f5,NLU0179242,231846,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1996,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:42:11",,210,urn:uuid:69ec2722-b946-4eac-bda8-3770b5d886f5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024670
9024671,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,ec8924e1-52fd-4ad3-8c8b-a7e4a01709bb,NLU0179243,231848,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1980,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:40:10",,210,urn:uuid:ec8924e1-52fd-4ad3-8c8b-a7e4a01709bb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024671
9024672,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,7e3f95ec-cadb-4e01-8150-c1e0e8c6389c,NLU0179244,231853,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1988,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:35:54",,210,urn:uuid:7e3f95ec-cadb-4e01-8150-c1e0e8c6389c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024672
9024673,LSU,"Vascular Plants",LSU(NLU),PreservedSpecimen,48bbf04b-0348-42df-85b0-4b5fc57d2f39,NLU0179245,231850,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"R. Dale Thomas",,,,1989,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,,bnguy53,"2020-07-30 08:38:12",,210,urn:uuid:48bbf04b-0348-42df-85b0-4b5fc57d2f39,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9024673
